red,green,code,blue,nir,maingrid,swir1,swir2,randomc,value,OGC_FID,subgrid
1213.0000,1023.5000,-38.478697_-11.238854,592.0000,2831.5000,SC-24-Z-C,2715.0000,2017.5000,0.559783065122250,1,298034,SC-24-Z-C-II
1422.0000,1147.5000,-38.479415_-11.238136,671.5000,2889.5000,SC-24-Z-C,3046.5000,2254.0000,0.957943658784920,1,298025,SC-24-Z-C-II
2329.5000,1533.0000,-38.47762_-11.237418,885.5000,3298.5000,SC-24-Z-C,5029.5000,4026.0000,0.034563490595927,1,298059,SC-24-Z-C-II
1744.0000,1274.5000,-38.479056_-11.236341,771.5000,3069.5000,SC-24-Z-C,3649.5000,2834.0000,0.780252214006360,1,298081,SC-24-Z-C-II
1613.0000,1170.0000,-38.480133_-11.237777,687.0000,2685.0000,SC-24-Z-C,3245.0000,2677.0000,0.354492927603699,1,298086,SC-24-Z-C-II
1386.0000,1199.0000,-38.48121_-11.238136,625.0000,2693.0000,SC-24-Z-C,2831.0000,2117.0000,0.306464861166370,1,298055,SC-24-Z-C-II
1659.0000,1323.0000,-38.484441_-11.235982,914.0000,2905.0000,SC-24-Z-C,3252.0000,2423.0000,0.263760917246492,1,298047,SC-24-Z-C-II
1625.0000,1309.0000,-38.484441_-11.237059,840.0000,2554.0000,SC-24-Z-C,3241.0000,2554.0000,0.416606183511596,1,298037,SC-24-Z-C-II
1277.0000,1075.0000,-38.483364_-11.238495,743.0000,1982.5000,SC-24-Z-C,2740.5000,2150.5000,0.396769040033861,1,298077,SC-24-Z-C-II
1434.0000,1276.0000,-38.483364_-11.238136,812.0000,2364.0000,SC-24-Z-C,2521.0000,1929.0000,0.845537884341510,1,298078,SC-24-Z-C-II
1158.0000,970.0000,-38.4848_-11.239213,648.0000,2278.0000,SC-24-Z-C,2538.0000,1984.0000,0.369423590112698,1,298083,SC-24-Z-C-II
1386.0000,1199.0000,-38.481928_-11.238854,702.0000,2908.0000,SC-24-Z-C,2763.0000,2117.0000,0.837312573286239,1,298040,SC-24-Z-C-II
1488.0000,1053.5000,-38.480133_-11.238854,633.0000,2724.5000,SC-24-Z-C,2836.0000,2094.5000,0.014249830394432,1,298073,SC-24-Z-C-II
1763.5000,1381.0000,-38.479774_-11.242085,843.5000,2813.0000,SC-24-Z-C,3357.0000,2700.5000,0.580985028219111,1,298075,SC-24-Z-C-II
1493.5000,1239.0000,-38.48121_-11.241726,778.5000,2729.5000,SC-24-Z-C,3002.5000,2197.0000,0.051028901718198,1,298074,SC-24-Z-C-II
1604.0000,1252.0000,-38.482287_-11.241008,762.0000,2597.0000,SC-24-Z-C,2873.0000,2321.0000,0.420024746240517,1,298049,SC-24-Z-C-II
1578.5000,1237.5000,-38.482646_-11.241008,747.5000,2374.0000,SC-24-Z-C,2936.0000,2430.0000,0.362410394725389,1,298076,SC-24-Z-C-II
1364.0000,1101.5000,-38.4848_-11.241726,725.5000,2539.0000,SC-24-Z-C,2567.0000,1968.5000,0.089427465173809,1,298058,SC-24-Z-C-II
1030.5000,890.0000,-38.482646_-11.242085,553.0000,2806.0000,SC-24-Z-C,2154.5000,1512.0000,0.692771831018389,1,298028,SC-24-Z-C-II
1222.0000,978.0000,-38.483005_-11.243162,654.0000,2863.0000,SC-24-Z-C,2554.0000,2017.0000,0.318382426117785,1,298070,SC-24-Z-C-II
1349.0000,1141.0000,-38.483723_-11.243162,693.0000,2877.0000,SC-24-Z-C,2665.0000,1915.0000,0.412057840039128,1,298089,SC-24-Z-C-II
1572.0000,1280.0000,-38.48121_-11.243162,881.0000,2758.0000,SC-24-Z-C,3055.0000,2159.0000,0.332868772341685,1,298079,SC-24-Z-C-II
1759.0000,1458.0000,-38.480492_-11.244598,838.0000,2999.0000,SC-24-Z-C,3055.0000,2197.0000,0.656742605868666,1,298069,SC-24-Z-C-II
1392.0000,1064.0000,-38.479415_-11.244957,622.0000,2984.0000,SC-24-Z-C,3192.0000,2237.0000,0.410116122269548,1,298080,SC-24-Z-C-II
1216.0000,915.5000,-38.47762_-11.244957,529.5000,2700.0000,SC-24-Z-C,3273.5000,2079.0000,0.729874497710580,1,298031,SC-24-Z-C-II
1213.5000,999.5000,-38.477979_-11.244598,572.5000,2915.0000,SC-24-Z-C,2508.0000,1813.0000,0.705199286222303,1,298068,SC-24-Z-C-II
1790.5000,1578.0000,-38.479056_-11.242803,1083.0000,2809.0000,SC-24-Z-C,3221.5000,2391.0000,0.687599684092013,1,298071,SC-24-Z-C-II
2076.0000,1443.0000,-38.476184_-11.242085,797.0000,3139.0000,SC-24-Z-C,4248.0000,3451.0000,0.327119033987755,1,298051,SC-24-Z-C-II
1135.0000,886.0000,-38.475466_-11.243162,571.0000,2644.0000,SC-24-Z-C,2137.0000,1382.0000,0.679488126611593,1,298035,SC-24-Z-C-II
1348.0000,1088.0000,-38.475825_-11.244239,663.0000,3139.0000,SC-24-Z-C,3772.0000,2474.0000,0.441177649445371,1,298041,SC-24-Z-C-II
1408.0000,1119.0000,-38.476184_-11.244239,684.0000,2881.0000,SC-24-Z-C,3111.0000,2156.0000,0.917879281334071,1,298044,SC-24-Z-C-II
1223.0000,1002.5000,-38.476543_-11.246034,650.0000,2900.5000,SC-24-Z-C,3251.5000,2177.5000,0.220276766654500,1,298056,SC-24-Z-C-II
1499.0000,1183.0000,-38.475107_-11.246034,744.0000,3294.5000,SC-24-Z-C,3719.0000,2702.5000,0.167531215025365,1,298030,SC-24-Z-C-II
1552.5000,1095.0000,-38.475466_-11.246393,656.5000,2917.0000,SC-24-Z-C,3641.0000,2669.5000,0.165881826376845,1,298091,SC-24-Z-C-II
1690.0000,1168.0000,-38.476184_-11.247829,715.0000,3057.0000,SC-24-Z-C,4323.0000,2975.0000,0.740784299623472,1,298039,SC-24-Z-C-II
1672.0000,1239.0000,-38.479415_-11.246393,763.0000,3110.0000,SC-24-Z-C,3413.0000,2435.0000,0.794939335406280,1,298052,SC-24-Z-C-II
1576.5000,1260.5000,-38.480851_-11.246393,699.0000,3091.0000,SC-24-Z-C,3117.0000,2216.5000,0.874936999215393,1,298048,SC-24-Z-C-II
1317.5000,1083.5000,-38.481569_-11.247111,701.0000,2958.0000,SC-24-Z-C,3149.0000,2216.5000,0.145059281947535,1,298022,SC-24-Z-C-II
1392.0000,1115.0000,-38.483364_-11.247829,721.0000,3346.0000,SC-24-Z-C,4462.0000,3147.0000,0.596721736529614,1,298064,SC-24-Z-C-II
1127.5000,987.0000,-38.480851_-11.248188,671.5000,2859.5000,SC-24-Z-C,2895.0000,1796.5000,0.158507731979862,1,298036,SC-24-Z-C-II
1108.5000,1041.0000,-38.221653_-11.312449,703.0000,3018.5000,SC-24-Z-C,2780.5000,1848.0000,0.918477765926176,1,298014,SC-24-Z-C-II
1558.0000,1332.0000,-38.220576_-11.31209,956.0000,2508.0000,SC-24-Z-C,3032.0000,2306.0000,0.916085377242033,1,298019,SC-24-Z-C-II
1631.0000,1355.0000,-38.220935_-11.311731,968.0000,2543.0000,SC-24-Z-C,3077.0000,2374.0000,0.739344937976586,1,298003,SC-24-Z-C-II
1156.5000,1020.0000,-38.221294_-11.311372,699.5000,2422.5000,SC-24-Z-C,2472.5000,1835.0000,0.833952996996667,1,298010,SC-24-Z-C-II
1139.0000,1043.0000,-38.219499_-11.312449,715.0000,2991.0000,SC-24-Z-C,2766.0000,1912.0000,0.733381305509056,1,298007,SC-24-Z-C-II
1300.0000,1123.0000,-38.217345_-11.312449,718.0000,3296.0000,SC-24-Z-C,2887.0000,1965.0000,0.748802223127578,1,298011,SC-24-Z-C-II
1448.0000,1203.0000,-38.216627_-11.311372,756.0000,3488.0000,SC-24-Z-C,3652.0000,2381.0000,0.365827262149495,1,298004,SC-24-Z-C-II
2017.0000,1778.0000,-38.218781_-11.311372,1262.0000,2929.0000,SC-24-Z-C,3629.0000,2903.0000,0.368208858772546,1,298012,SC-24-Z-C-II
1347.0000,1165.0000,-38.218781_-11.310295,792.0000,3071.0000,SC-24-Z-C,3097.0000,2189.0000,0.232867160191991,1,298008,SC-24-Z-C-II
2056.0000,1804.0000,-38.218063_-11.308859,1203.0000,3379.0000,SC-24-Z-C,3865.0000,2991.0000,0.074771420619478,1,298005,SC-24-Z-C-II
1631.0000,1438.0000,-38.21914_-11.308859,1022.0000,3071.0000,SC-24-Z-C,3272.0000,2416.0000,0.246751431776211,1,298002,SC-24-Z-C-II
1631.0000,1397.0000,-38.220217_-11.309577,1002.0000,2311.0000,SC-24-Z-C,2673.0000,2240.0000,0.820890373998707,1,298013,SC-24-Z-C-II
1617.0000,1416.0000,-38.218422_-11.308141,955.0000,3011.0000,SC-24-Z-C,3317.0000,2464.0000,0.249349381473676,1,298017,SC-24-Z-C-II
1114.5000,1033.0000,-38.216268_-11.307064,694.5000,3212.0000,SC-24-Z-C,3130.5000,1924.0000,0.172003706769739,1,298009,SC-24-Z-C-II
1621.0000,1362.0000,-38.216268_-11.309218,873.0000,3236.0000,SC-24-Z-C,3555.0000,2701.0000,0.129368068399748,1,298015,SC-24-Z-C-II
1903.0000,1480.0000,-38.216268_-11.309936,929.0000,3454.0000,SC-24-Z-C,3706.0000,2678.0000,0.007317963539626,1,298016,SC-24-Z-C-II
1245.0000,1208.0000,-38.003381_-11.179619,804.0000,3084.0000,SC-24-Z-C,3170.0000,2025.0000,0.557300136174714,1,298133,SC-24-Z-C-II
1111.0000,1082.0000,-38.00374_-11.180337,757.0000,3124.0000,SC-24-Z-C,3199.0000,1986.0000,0.048932762725229,1,298116,SC-24-Z-C-II
1746.0000,1540.0000,-38.004099_-11.177465,939.0000,3374.0000,SC-24-Z-C,3363.0000,2419.0000,0.427099597937652,1,298111,SC-24-Z-C-II
1245.0000,1124.0000,-38.001945_-11.178183,756.0000,3448.0000,SC-24-Z-C,3088.0000,2025.0000,0.123618323528923,1,298137,SC-24-Z-C-II
1043.0000,1007.0000,-38.002304_-11.177824,694.0000,3489.0000,SC-24-Z-C,3061.0000,1789.0000,0.805632632529605,1,298115,SC-24-Z-C-II
1133.0000,1117.0000,-38.001227_-11.177824,730.0000,3886.0000,SC-24-Z-C,3419.0000,2104.0000,0.702182505937819,1,298120,SC-24-Z-C-II
1797.0000,1504.0000,-38.000509_-11.179619,1024.5000,2718.0000,SC-24-Z-C,3369.0000,2746.0000,0.772375412524740,1,298109,SC-24-Z-C-II
2118.5000,1705.0000,-38.001586_-11.181414,1111.0000,3165.5000,SC-24-Z-C,3646.0000,2912.5000,0.608878603136229,1,298127,SC-24-Z-C-II
1638.0000,1344.0000,-38.001586_-11.183568,917.5000,2810.0000,SC-24-Z-C,3539.5000,2753.0000,0.096051282869086,1,298119,SC-24-Z-C-II
1776.5000,1437.0000,-38.003022_-11.183209,1004.5000,2952.0000,SC-24-Z-C,3236.0000,2343.0000,0.226825349960980,1,298130,SC-24-Z-C-II
1711.5000,1473.0000,-38.004099_-11.185004,995.0000,2866.0000,SC-24-Z-C,3470.0000,2627.5000,0.126419705513925,1,298104,SC-24-Z-C-II
1836.0000,1446.5000,-38.003022_-11.186081,999.0000,2727.0000,SC-24-Z-C,3388.5000,2743.0000,0.835350446058329,1,298117,SC-24-Z-C-II
2047.0000,1869.0000,-38.001227_-11.185363,1244.0000,3258.0000,SC-24-Z-C,3555.0000,2497.0000,0.771137883403194,1,298136,SC-24-Z-C-II
1793.5000,1524.5000,-38.001945_-11.184645,1087.5000,2691.5000,SC-24-Z-C,3535.0000,2821.5000,0.249457706818651,1,298126,SC-24-Z-C-II
1720.0000,1352.0000,-38.00015_-11.186081,867.5000,2533.5000,SC-24-Z-C,3511.5000,2982.5000,0.679112654417123,1,298112,SC-24-Z-C-II
1744.0000,1438.0000,-38.001945_-11.187158,915.0000,2633.0000,SC-24-Z-C,3410.0000,2665.0000,0.132668064682908,1,298103,SC-24-Z-C-II
1692.0000,1358.0000,-38.000868_-11.190748,868.0000,2524.0000,SC-24-Z-C,3460.0000,2828.0000,0.035065066911869,1,298106,SC-24-Z-C-II
1639.0000,1241.0000,-38.001586_-11.191107,921.0000,2401.0000,SC-24-Z-C,3116.0000,2615.0000,0.326104997124641,1,298118,SC-24-Z-C-II
1733.0000,1377.0000,-38.001227_-11.188953,903.5000,2552.0000,SC-24-Z-C,3753.5000,3079.0000,0.995377955307332,1,298125,SC-24-Z-C-II
1287.0000,1101.0000,-38.003381_-11.190748,723.5000,2352.5000,SC-24-Z-C,3106.0000,2407.5000,0.922849132950285,1,298102,SC-24-Z-C-II
1714.0000,1288.0000,-38.004458_-11.189671,983.0000,2306.0000,SC-24-Z-C,3262.0000,2672.0000,0.623537346985061,1,298138,SC-24-Z-C-II
1488.0000,1335.0000,-38.004817_-11.189312,930.0000,2922.0000,SC-24-Z-C,2760.0000,2025.0000,0.629647158378134,1,298110,SC-24-Z-C-II
1564.0000,1288.0000,-38.004099_-11.189671,869.0000,2316.0000,SC-24-Z-C,3262.0000,2615.0000,0.430464945250989,1,298128,SC-24-Z-C-II
1483.0000,1235.0000,-38.002304_-11.187517,847.0000,2504.5000,SC-24-Z-C,3196.5000,2432.0000,0.456439978545550,1,298124,SC-24-Z-C-II
1500.0000,1351.5000,-38.005176_-11.187517,936.5000,2623.5000,SC-24-Z-C,2916.5000,2288.0000,0.561188489282171,1,298134,SC-24-Z-C-II
1358.0000,1133.5000,-38.004817_-11.188594,764.5000,2457.0000,SC-24-Z-C,2882.5000,2281.5000,0.760121367725751,1,298105,SC-24-Z-C-II
1580.0000,1446.0000,-38.005176_-11.189671,1027.0000,3004.0000,SC-24-Z-C,3034.0000,2307.0000,0.966437897968264,1,298107,SC-24-Z-C-II
1534.5000,1258.0000,-38.003022_-11.191466,913.5000,2388.5000,SC-24-Z-C,2993.0000,2307.5000,0.010287112046347,1,298121,SC-24-Z-C-II
1313.5000,1302.0000,-38.003381_-11.192543,945.5000,2865.5000,SC-24-Z-C,2441.0000,1557.0000,0.531165718102760,1,298132,SC-24-Z-C-II
750.0000,908.0000,-37.999791_-11.191466,651.0000,3956.0000,SC-24-Z-C,2230.5000,946.5000,0.485506630305916,1,125712,SC-24-Z-C-III
1169.5000,1172.0000,-38.000509_-11.192902,815.5000,3878.5000,SC-24-Z-C,3596.5000,2205.0000,0.482981358688752,1,298123,SC-24-Z-C-II
1840.0000,1505.0000,-37.999073_-11.187876,953.0000,3146.0000,SC-24-Z-C,3313.0000,2659.0000,0.087331443109515,1,125726,SC-24-Z-C-III
1982.0000,1980.0000,-37.999073_-11.187517,1258.0000,3622.0000,SC-24-Z-C,3389.0000,2540.0000,0.389522399916101,1,125705,SC-24-Z-C-III
2258.0000,1718.0000,-37.997278_-11.187876,950.0000,3574.0000,SC-24-Z-C,3943.0000,2912.0000,0.181407451034781,1,125717,SC-24-Z-C-III
1293.0000,1292.5000,-37.995124_-11.188953,905.0000,3977.5000,SC-24-Z-C,3128.0000,1899.5000,0.203772936775548,1,125716,SC-24-Z-C-III
1289.0000,1295.0000,-37.994047_-11.189671,836.0000,3963.5000,SC-24-Z-C,3150.0000,1949.5000,0.687932884438094,1,125701,SC-24-Z-C-III
1565.0000,1373.0000,-37.993329_-11.188594,861.0000,3651.0000,SC-24-Z-C,3560.0000,2304.0000,0.241852581179487,1,125722,SC-24-Z-C-III
2296.5000,2002.0000,-37.99297_-11.188594,1232.5000,3974.5000,SC-24-Z-C,4519.0000,3254.5000,0.568933163793249,1,125707,SC-24-Z-C-III
1378.0000,1446.0000,-37.992252_-11.186799,915.0000,3649.0000,SC-24-Z-C,3312.0000,2107.0000,0.239370096161702,1,125714,SC-24-Z-C-III
1143.0000,1206.0000,-37.991893_-11.187158,792.0000,3576.0000,SC-24-Z-C,3237.0000,1871.0000,0.566917332555136,1,125711,SC-24-Z-C-III
1375.0000,1239.0000,-37.993329_-11.187158,836.0000,3159.0000,SC-24-Z-C,2892.0000,2041.0000,0.878349802776428,1,125724,SC-24-Z-C-III
1812.5000,1549.0000,-37.994047_-11.187517,953.0000,2959.5000,SC-24-Z-C,3276.0000,2461.5000,0.676154371692304,1,125703,SC-24-Z-C-III
1949.0000,1540.0000,-37.993688_-11.185722,1079.0000,3130.0000,SC-24-Z-C,3834.0000,3004.0000,0.443365742357402,1,125727,SC-24-Z-C-III
2082.0000,1706.0000,-37.993688_-11.185004,1161.0000,3048.0000,SC-24-Z-C,3751.0000,2934.0000,0.086395701532324,1,125706,SC-24-Z-C-III
1707.5000,1436.0000,-37.994406_-11.184286,906.0000,3285.5000,SC-24-Z-C,3503.5000,2615.0000,0.118612565542618,1,125720,SC-24-Z-C-III
1754.5000,1350.5000,-37.996201_-11.183927,909.5000,2745.5000,SC-24-Z-C,3834.5000,3113.5000,0.787231686240529,1,125721,SC-24-Z-C-III
1854.5000,1481.5000,-37.99656_-11.184286,981.5000,2725.5000,SC-24-Z-C,3714.5000,2996.0000,0.158440985377828,1,125709,SC-24-Z-C-III
1913.5000,1552.0000,-37.995842_-11.185004,1070.0000,2834.5000,SC-24-Z-C,3574.0000,2960.5000,0.666685234819151,1,125700,SC-24-Z-C-III
1908.0000,1616.0000,-37.995124_-11.186799,975.0000,3536.0000,SC-24-Z-C,3464.0000,2453.0000,0.159821163534290,1,125723,SC-24-Z-C-III
2182.0000,1871.0000,-37.996201_-11.187517,1209.0000,3373.0000,SC-24-Z-C,3970.0000,3129.0000,0.375507239859972,1,125710,SC-24-Z-C-III
1833.0000,1477.5000,-37.996201_-11.185363,1003.0000,2719.5000,SC-24-Z-C,3676.0000,3065.0000,0.748086825698524,1,125702,SC-24-Z-C-III
1958.0000,1601.0000,-37.997637_-11.18644,1056.5000,3116.5000,SC-24-Z-C,3690.0000,3080.5000,0.624300978588437,1,125718,SC-24-Z-C-III
2094.0000,2175.0000,-37.999073_-11.186799,1625.0000,2778.0000,SC-24-Z-C,3333.0000,2769.0000,0.568466144119505,1,125708,SC-24-Z-C-III
1895.5000,1637.0000,-37.999432_-11.185722,1192.5000,2425.0000,SC-24-Z-C,2991.0000,2585.0000,0.055852643208417,1,125728,SC-24-Z-C-III
1651.5000,1457.0000,-37.999073_-11.183568,1035.5000,2369.5000,SC-24-Z-C,2872.0000,2431.5000,0.628159015403129,1,125715,SC-24-Z-C-III
1715.0000,1498.0000,-37.997637_-11.184286,1061.0000,3015.0000,SC-24-Z-C,3475.0000,2634.0000,0.516814018023727,1,125729,SC-24-Z-C-III
1675.0000,1520.5000,-37.998355_-11.18285,1108.5000,2840.0000,SC-24-Z-C,3166.0000,2485.5000,0.743794816312760,1,125719,SC-24-Z-C-III
2052.0000,1678.5000,-37.999432_-11.181055,1108.0000,3123.5000,SC-24-Z-C,3959.5000,3175.5000,0.635151282460997,1,125713,SC-24-Z-C-III
2545.0000,2126.0000,-37.997637_-11.182132,1465.0000,3300.0000,SC-24-Z-C,3778.0000,3043.0000,0.570313397139837,1,125725,SC-24-Z-C-III
1782.5000,1483.5000,-37.997278_-11.182491,1108.5000,2922.5000,SC-24-Z-C,3306.0000,2713.5000,0.067909540650349,1,125704,SC-24-Z-C-III
1379.0000,1290.0000,-38.004458_-11.171362,1017.0000,3665.0000,SC-24-Z-C,3638.0000,2262.0000,0.105620639118839,1,298140,SC-24-Z-C-II
1147.0000,1100.0000,-38.001945_-11.176388,673.0000,3143.0000,SC-24-Z-C,3336.0000,1989.0000,0.577295861560239,1,298131,SC-24-Z-C-II
1076.0000,1040.0000,-38.003022_-11.176029,714.0000,3931.0000,SC-24-Z-C,3419.0000,1986.0000,0.588507908315318,1,298129,SC-24-Z-C-II
1780.0000,1568.0000,-38.004099_-11.176388,999.0000,3096.0000,SC-24-Z-C,3199.0000,2379.0000,0.981493697908193,1,298139,SC-24-Z-C-II
1174.0000,1166.0000,-38.004458_-11.176029,703.0000,3731.0000,SC-24-Z-C,3368.0000,2362.0000,0.814577181845237,1,298122,SC-24-Z-C-II
1446.0000,1290.0000,-38.004099_-11.174593,856.0000,3953.0000,SC-24-Z-C,3857.0000,2537.0000,0.757206312594373,1,298114,SC-24-Z-C-II
1336.0000,1265.0000,-38.005535_-11.173157,933.5000,2634.5000,SC-24-Z-C,2712.0000,1935.5000,0.065431195751962,1,298113,SC-24-Z-C-II
1034.0000,1006.0000,-38.005535_-11.171003,593.0000,3705.0000,SC-24-Z-C,3135.0000,1851.0000,0.780724597349132,1,298108,SC-24-Z-C-II
951.0000,928.0000,-38.795335_-11.035301,582.0000,4015.0000,SC-24-Z-C,2569.0000,1443.0000,0.401360789797897,1,271941,SC-24-Z-C-I
918.0000,729.0000,-38.792104_-11.03566,510.0000,2751.0000,SC-24-Z-C,2253.0000,1502.0000,0.155139082238650,1,271942,SC-24-Z-C-I
607.0000,721.0000,-38.793899_-11.034942,348.0000,2702.0000,SC-24-Z-C,1960.0000,1240.0000,0.532421637624193,1,271945,SC-24-Z-C-I
1663.5000,1347.0000,-38.793899_-11.033865,881.5000,2522.5000,SC-24-Z-C,2778.0000,2210.5000,0.489006726442220,1,271948,SC-24-Z-C-I
1570.5000,1417.0000,-38.794258_-11.033506,947.5000,2283.5000,SC-24-Z-C,2460.5000,1921.5000,0.332105780332472,1,271929,SC-24-Z-C-I
1205.5000,1159.0000,-38.793181_-11.033147,751.0000,2786.5000,SC-24-Z-C,2214.5000,1420.0000,0.969038965161563,1,271938,SC-24-Z-C-I
1420.5000,1123.0000,-38.791386_-11.034583,577.0000,3653.5000,SC-24-Z-C,3160.0000,2151.5000,0.109083950481534,1,271932,SC-24-Z-C-I
1604.0000,1217.5000,-38.791386_-11.033865,697.0000,2850.5000,SC-24-Z-C,3133.5000,2427.5000,0.162562281156796,1,271944,SC-24-Z-C-I
1831.0000,1248.0000,-38.790309_-11.033147,683.5000,2968.0000,SC-24-Z-C,3594.0000,2824.0000,0.483354537991043,1,271930,SC-24-Z-C-I
1641.5000,1225.0000,-38.790309_-11.032429,711.0000,2885.5000,SC-24-Z-C,3466.0000,2699.5000,0.091167590759150,1,271936,SC-24-Z-C-I
1520.5000,1173.5000,-38.791386_-11.03207,722.5000,2995.0000,SC-24-Z-C,3268.5000,2506.0000,0.773125604129853,1,271928,SC-24-Z-C-I
1097.5000,926.5000,-38.791745_-11.031711,554.0000,3029.5000,SC-24-Z-C,2522.5000,1689.5000,0.665768046014612,1,271947,SC-24-Z-C-I
1644.5000,1225.0000,-38.791745_-11.030993,734.0000,2882.0000,SC-24-Z-C,3219.5000,2562.0000,0.458488192978349,1,271935,SC-24-Z-C-I
1502.5000,1321.5000,-38.792822_-11.03207,849.5000,2566.5000,SC-24-Z-C,2824.0000,2241.5000,0.026454016780428,1,271927,SC-24-Z-C-I
1142.0000,977.5000,-38.794258_-11.032429,651.5000,2692.5000,SC-24-Z-C,2690.0000,1932.5000,0.731073472943365,1,271933,SC-24-Z-C-I
1203.0000,1038.5000,-38.793181_-11.031352,611.0000,2805.5000,SC-24-Z-C,2684.5000,2007.0000,0.452626246564388,1,271946,SC-24-Z-C-I
830.0000,785.0000,-38.794976_-11.034942,510.0000,2703.0000,SC-24-Z-C,1816.0000,1240.0000,0.258334890403121,1,271940,SC-24-Z-C-I
1228.0000,1005.0000,-38.796053_-11.034583,602.0000,2924.0000,SC-24-Z-C,2946.0000,1869.0000,0.209091890039511,1,271931,SC-24-Z-C-I
736.0000,721.5000,-38.792822_-11.030634,405.0000,3002.5000,SC-24-Z-C,2196.0000,1344.5000,0.013013088021824,1,271937,SC-24-Z-C-I
1698.5000,1235.0000,-38.790668_-11.029916,722.5000,3195.5000,SC-24-Z-C,3303.5000,2488.0000,0.463332372378330,1,271934,SC-24-Z-C-I
1420.5000,1123.0000,-38.788873_-11.03207,608.5000,2941.5000,SC-24-Z-C,3085.0000,2257.0000,0.720413528775230,1,271939,SC-24-Z-C-I
1139.0000,1060.0000,-38.788873_-11.032788,537.0000,3338.0000,SC-24-Z-C,3238.0000,2236.0000,0.884719616818976,1,271943,SC-24-Z-C-I
1156.0000,971.0000,-38.997093_-11.682219,623.0000,2732.5000,SC-24-Z-C,2892.0000,1948.0000,0.327171433937184,1,56515,SC-24-Z-C-IV
801.0000,722.0000,-38.997452_-11.682578,461.0000,2968.0000,SC-24-Z-C,2838.0000,1974.0000,0.356905863420877,1,56503,SC-24-Z-C-IV
1289.0000,1137.0000,-38.996734_-11.682937,704.5000,2962.0000,SC-24-Z-C,2894.0000,1975.0000,0.214787022136060,1,56514,SC-24-Z-C-IV
1289.0000,1137.0000,-38.996375_-11.682937,704.5000,2962.0000,SC-24-Z-C,2894.0000,1975.0000,0.908778318758602,1,56499,SC-24-Z-C-IV
1089.5000,999.0000,-38.995657_-11.682937,637.5000,3255.5000,SC-24-Z-C,2891.5000,1815.5000,0.674633897500259,1,56506,SC-24-Z-C-IV
867.5000,832.0000,-38.996016_-11.684373,529.5000,3022.0000,SC-24-Z-C,2824.5000,1496.5000,0.520587416277215,1,56507,SC-24-Z-C-IV
910.0000,884.0000,-38.995657_-11.684373,516.5000,3109.5000,SC-24-Z-C,2485.5000,1470.5000,0.497448156390804,1,56512,SC-24-Z-C-IV
734.0000,805.0000,-38.994221_-11.683296,489.0000,3978.5000,SC-24-Z-C,2892.5000,1423.0000,0.615607731832450,1,56508,SC-24-Z-C-IV
892.0000,863.0000,-38.993503_-11.684014,633.0000,3425.0000,SC-24-Z-C,2878.0000,1589.0000,0.607397399910050,1,56502,SC-24-Z-C-IV
801.0000,833.0000,-38.994221_-11.682219,475.5000,3298.0000,SC-24-Z-C,2636.5000,1449.5000,0.850622658743185,1,56504,SC-24-Z-C-IV
486.0000,582.0000,-38.995657_-11.68186,345.0000,3869.0000,SC-24-Z-C,1985.0000,990.0000,0.960883751440392,1,56510,SC-24-Z-C-IV
644.0000,729.5000,-38.996734_-11.681142,436.0000,3514.5000,SC-24-Z-C,2271.5000,1108.0000,0.435781475334850,1,56500,SC-24-Z-C-IV
666.0000,844.0000,-38.999606_-11.678629,424.0000,3492.0000,SC-24-Z-C,2318.0000,1203.0000,0.263519986474070,1,56509,SC-24-Z-C-IV
492.0000,636.0000,-38.999247_-11.680424,295.0000,3545.0000,SC-24-Z-C,2097.0000,884.0000,0.987066002032093,1,56511,SC-24-Z-C-IV
800.0000,792.0000,-38.998529_-11.681142,482.0000,3277.0000,SC-24-Z-C,2466.0000,1415.0000,0.359233589726842,1,56497,SC-24-Z-C-IV
935.0000,748.0000,-38.998529_-11.68186,455.0000,2576.0000,SC-24-Z-C,2835.0000,1893.0000,0.935981095848182,1,56505,SC-24-Z-C-IV
1040.0000,916.0000,-38.99817_-11.68186,424.0000,2685.0000,SC-24-Z-C,3131.0000,2264.0000,0.012554888796211,1,56501,SC-24-Z-C-IV
1929.5000,1633.0000,-38.999606_-11.683296,1121.5000,3871.5000,SC-24-Z-C,4112.5000,2995.5000,0.002995306672672,1,56498,SC-24-Z-C-IV
1471.0000,1362.0000,-38.999606_-11.668936,680.0000,2737.0000,SC-24-Z-C,3537.0000,2635.0000,0.819506312629421,1,56582,SC-24-Z-C-IV
711.0000,692.0000,-38.998529_-11.668577,399.0000,2938.0000,SC-24-Z-C,2059.0000,1255.0000,0.489634421062676,1,56540,SC-24-Z-C-IV
1025.0000,972.0000,-38.998529_-11.669654,565.0000,2928.0000,SC-24-Z-C,2503.0000,1786.0000,0.351708090029709,1,56550,SC-24-Z-C-IV
1198.5000,1164.5000,-38.998888_-11.67109,719.5000,3496.0000,SC-24-Z-C,2797.0000,1761.5000,0.829487072959213,1,56609,SC-24-Z-C-IV
872.0000,916.0000,-38.999247_-11.670013,538.0000,3243.0000,SC-24-Z-C,2429.0000,1521.0000,0.202879237048850,1,56591,SC-24-Z-C-IV
942.0000,893.0000,-38.999606_-11.671449,541.0000,3343.5000,SC-24-Z-C,2468.5000,1404.5000,0.575274248854860,1,56569,SC-24-Z-C-IV
